"state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price"
"Kerala","Malappuram","Manjeri","Coffee","Other","13/03/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","14/03/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","15/03/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","16/03/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","18/03/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","19/03/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","20/03/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","21/03/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","22/03/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","23/03/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","25/03/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","26/03/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","27/03/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","28/03/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","29/03/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","30/03/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","01/04/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","02/04/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","03/04/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","04/04/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","05/04/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","06/04/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","08/04/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","09/04/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","10/04/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","11/04/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","12/04/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","13/04/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","15/04/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","16/04/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","17/04/2013","13000","15500","14500"
"Kerala","Malappuram","Manjeri","Coffee","Other","18/04/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","19/04/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","20/04/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","22/04/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","23/04/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","24/04/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","25/04/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","26/04/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","27/04/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","29/04/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","30/04/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","01/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","02/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","03/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","04/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","06/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","07/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","08/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","09/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","10/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","11/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","13/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","14/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","15/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","16/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","17/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","18/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","20/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","21/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","22/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","23/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","24/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","25/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","27/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","28/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","29/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","30/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","31/05/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","01/06/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","03/06/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","04/06/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","05/06/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","06/06/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","07/06/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","08/06/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","09/06/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","10/06/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","11/06/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","12/06/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","13/06/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","14/06/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","15/06/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","17/06/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","18/06/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","19/06/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","20/06/2013","16000","16500","16200"
"Kerala","Malappuram","Manjeri","Coffee","Other","21/06/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","22/06/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","24/06/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","25/06/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","26/06/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","27/06/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","28/06/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","29/06/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","01/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","02/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","03/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","04/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","05/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","06/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","08/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","09/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","11/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","12/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","13/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","15/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","16/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","17/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","18/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","19/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","20/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","22/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","23/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","24/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","25/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","26/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","27/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","29/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","30/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","31/07/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","01/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","02/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","03/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","05/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","07/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","10/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","12/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","13/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","14/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","15/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","16/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","17/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","19/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","20/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","21/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","22/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","23/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","24/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","26/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","27/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","28/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","29/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","30/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","31/08/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","02/09/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","04/09/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","05/09/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","06/09/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","07/09/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","09/09/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","10/09/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","11/09/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","12/09/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","13/09/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","14/09/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","17/09/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","18/09/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","19/09/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","20/09/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","21/09/2013","16500","16800","16600"
"Kerala","Malappuram","Manjeri","Coffee","Other","23/09/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","24/09/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","25/09/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","26/09/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","27/09/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","28/09/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","30/09/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","01/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","02/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","03/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","04/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","05/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","07/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","08/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","09/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","10/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","11/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","12/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","14/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","15/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","18/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","19/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","21/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","22/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","23/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","24/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","25/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","26/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","28/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","29/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","30/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","31/10/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","01/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","02/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","04/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","05/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","06/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","07/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","08/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","09/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","11/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","12/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","13/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","14/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","15/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","16/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","19/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","20/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","21/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","22/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","23/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","25/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","26/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","27/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","28/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","29/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","30/11/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","02/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","03/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","04/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","05/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","06/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","07/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","09/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","10/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","11/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","12/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","13/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","14/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","16/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","17/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","18/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","19/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","20/12/2013","16000","17500","16500"
"Kerala","Malappuram","Manjeri","Coffee","Other","23/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","24/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","26/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","27/12/2013","18000","19500","18500"
"Kerala","Malappuram","Manjeri","Coffee","Other","28/12/2013","18000","19500","18500"
