"state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price"
"Kerala","Idukki","Adimali","Coffee","Other","15/07/2016","6200","6900","6500"
"Kerala","Idukki","Adimali","Coffee","Other","19/07/2016","6300","6800","6600"
"Kerala","Idukki","Adimali","Coffee","Other","26/07/2016","6300","7000","6600"
"Kerala","Idukki","Adimali","Coffee","Other","29/07/2016","6400","7100","6700"
"Kerala","Idukki","Adimali","Coffee","Other","05/08/2016","6500","7200","6800"
"Kerala","Idukki","Adimali","Coffee","Other","12/08/2016","6600","7300","7000"
"Kerala","Idukki","Adimali","Coffee","Other","16/08/2016","6700","7400","7200"
"Kerala","Idukki","Adimali","Coffee","Other","19/08/2016","6600","7300","7000"
"Kerala","Idukki","Adimali","Coffee","Other","26/08/2016","6500","7400","7200"
"Kerala","Idukki","Adimali","Coffee","Other","30/08/2016","6700","7200","6900"
"Kerala","Idukki","Adimali","Coffee","Other","06/09/2016","6600","7300","7000"
"Kerala","Idukki","Adimali","Coffee","Other","09/09/2016","6700","7400","7200"
"Kerala","Idukki","Adimali","Coffee","Other","20/09/2016","6800","7500","7000"
"Kerala","Idukki","Adimali","Coffee","Other","23/09/2016","6500","7200","6700"
"Kerala","Idukki","Adimali","Coffee","Other","27/09/2016","6300","7000","6500"
"Kerala","Idukki","Adimali","Coffee","Other","30/09/2016","6000","6700","6200"
"Kerala","Idukki","Adimali","Coffee","Other","07/10/2016","6100","6800","6400"
"Kerala","Idukki","Adimali","Coffee","Other","14/10/2016","5800","6600","6000"
"Kerala","Idukki","Adimali","Coffee","Other","18/10/2016","5600","6200","5800"
"Kerala","Idukki","Adimali","Coffee","Other","21/10/2016","5500","6100","5700"
"Kerala","Idukki","Adimali","Coffee","Other","25/10/2016","5300","6000","5500"
"Kerala","Idukki","Adimali","Coffee","Other","28/10/2016","5400","6100","5700"
"Kerala","Idukki","Adimali","Coffee","Other","02/11/2016","5500","6200","6000"
"Kerala","Idukki","Adimali","Coffee","Other","04/11/2016","5500","6200","5900"
"Kerala","Idukki","Adimali","Coffee","Other","08/11/2016","5600","6300","6100"
"Kerala","Idukki","Adimali","Coffee","Other","11/11/2016","5500","6400","6000"
"Kerala","Idukki","Adimali","Coffee","Other","15/11/2016","5600","6500","6200"
"Kerala","Idukki","Adimali","Coffee","Other","18/11/2016","5700","6600","6400"
"Kerala","Idukki","Adimali","Coffee","Other","22/11/2016","5600","6500","6200"
"Kerala","Idukki","Adimali","Coffee","Other","25/11/2016","5500","6400","6000"
"Kerala","Idukki","Adimali","Coffee","Other","29/11/2016","5600","6500","6200"
"Kerala","Idukki","Adimali","Coffee","Other","02/12/2016","5700","6600","6400"
"Kerala","Idukki","Adimali","Coffee","Other","13/12/2016","5800","6500","6200"
"Kerala","Idukki","Adimali","Coffee","Other","16/12/2016","5900","6600","6300"
"Kerala","Idukki","Adimali","Coffee","Other","20/12/2016","5800","6500","6100"
"Kerala","Idukki","Adimali","Coffee","Other","23/12/2016","5700","6400","5900"
"Kerala","Idukki","Adimali","Coffee","Other","27/12/2016","5500","6300","5700"
"Kerala","Idukki","Kattappana","Coffee","Other","02/01/2016","10000","10000","10000"
"Kerala","Idukki","Kattappana","Coffee","Other","09/01/2016","10000","10500","10200"
"Kerala","Idukki","Kattappana","Coffee","Other","23/01/2016","10000","10000","10000"
"Kerala","Idukki","Kattappana","Coffee","Other","30/01/2016","10000","10000","10000"
"Kerala","Idukki","Kattappana","Coffee","Other","06/02/2016","9800","9800","9800"
"Kerala","Idukki","Kattappana","Coffee","Other","13/02/2016","9700","9700","9700"
"Kerala","Idukki","Kattappana","Coffee","Other","20/02/2016","9800","9800","9800"
"Kerala","Idukki","Kattappana","Coffee","Other","05/03/2016","10100","10100","10100"
"Kerala","Idukki","Kattappana","Coffee","Other","19/03/2016","10200","10200","10200"
"Kerala","Idukki","Kattappana","Coffee","Other","02/04/2016","9800","9800","9800"
"Kerala","Idukki","Kattappana","Coffee","Other","09/04/2016","9800","9800","9800"
"Kerala","Idukki","Kattappana","Coffee","Other","16/04/2016","9800","9800","9800"
"Kerala","Idukki","Kattappana","Coffee","Other","23/04/2016","9800","9800","9800"
"Kerala","Idukki","Kattappana","Coffee","Other","30/04/2016","9800","10000","9800"
"Kerala","Idukki","Kattappana","Coffee","Other","07/05/2016","9800","9800","9800"
"Kerala","Idukki","Kattappana","Coffee","Other","14/05/2016","10500","10500","10500"
"Kerala","Idukki","Kattappana","Coffee","Other","21/05/2016","9500","9500","9500"
"Kerala","Idukki","Kattappana","Coffee","Other","25/05/2016","10400","10400","10400"
"Kerala","Idukki","Kattappana","Coffee","Other","26/05/2016","10400","10400","10400"
"Kerala","Idukki","Kattappana","Coffee","Other","27/05/2016","10400","10400","10400"
"Kerala","Idukki","Kattappana","Coffee","Other","28/05/2016","10400","10400","10400"
"Kerala","Idukki","Kattappana","Coffee","Other","30/05/2016","10400","10400","10400"
"Kerala","Idukki","Kattappana","Coffee","Other","31/05/2016","10400","10400","10400"
"Kerala","Idukki","Kattappana","Coffee","Other","01/06/2016","10400","10400","10400"
"Kerala","Idukki","Kattappana","Coffee","Other","02/06/2016","10400","10400","10400"
"Kerala","Idukki","Kattappana","Coffee","Other","03/06/2016","10500","11000","11000"
"Kerala","Idukki","Kattappana","Coffee","Other","04/06/2016","11000","11000","11000"
"Kerala","Idukki","Kattappana","Coffee","Other","06/06/2016","10100","10100","10100"
"Kerala","Idukki","Kattappana","Coffee","Other","07/06/2016","10400","10500","10500"
"Kerala","Idukki","Kattappana","Coffee","Other","08/06/2016","10400","10800","10600"
"Kerala","Idukki","Kattappana","Coffee","Other","09/06/2016","10400","10600","10600"
"Kerala","Idukki","Kattappana","Coffee","Other","10/06/2016","10800","10800","10800"
"Kerala","Idukki","Kattappana","Coffee","Other","11/06/2016","10600","11000","11000"
"Kerala","Idukki","Kattappana","Coffee","Other","14/06/2016","10500","10800","10800"
"Kerala","Idukki","Kattappana","Coffee","Other","15/06/2016","10800","10800","10800"
"Kerala","Idukki","Kattappana","Coffee","Other","16/06/2016","10800","10800","10800"
"Kerala","Idukki","Kattappana","Coffee","Other","18/06/2016","10800","10800","10800"
"Kerala","Idukki","Kattappana","Coffee","Other","20/06/2016","10800","11000","11000"
"Kerala","Idukki","Kattappana","Coffee","Other","21/06/2016","10800","11000","11000"
"Kerala","Idukki","Kattappana","Coffee","Other","22/06/2016","10800","11000","11000"
"Kerala","Idukki","Kattappana","Coffee","Other","23/06/2016","10700","10700","10700"
"Kerala","Idukki","Kattappana","Coffee","Other","24/06/2016","10500","10700","10700"
"Kerala","Idukki","Kattappana","Coffee","Other","25/06/2016","10050","10100","10100"
"Kerala","Idukki","Kattappana","Coffee","Other","27/06/2016","10500","10500","10500"
"Kerala","Idukki","Kattappana","Coffee","Other","28/06/2016","10500","10500","10500"
"Kerala","Idukki","Kattappana","Coffee","Other","29/06/2016","10500","10800","10800"
"Kerala","Idukki","Kattappana","Coffee","Other","30/06/2016","10500","10800","10800"
"Kerala","Idukki","Kattappana","Coffee","Other","01/07/2016","10500","10800","10800"
"Kerala","Idukki","Kattappana","Coffee","Other","02/07/2016","10800","10800","10800"
"Kerala","Idukki","Kattappana","Coffee","Other","04/07/2016","10500","10500","10500"
"Kerala","Idukki","Kattappana","Coffee","Other","05/07/2016","10500","10500","10500"
"Kerala","Idukki","Kattappana","Coffee","Other","07/07/2016","10500","10500","10500"
"Kerala","Idukki","Kattappana","Coffee","Other","08/07/2016","10800","10800","10800"
"Kerala","Idukki","Kattappana","Coffee","Other","09/07/2016","10800","10800","10800"
"Kerala","Idukki","Kattappana","Coffee","Other","11/07/2016","10800","10800","10800"
"Kerala","Idukki","Kattappana","Coffee","Other","12/07/2016","10800","10800","10800"
"Kerala","Idukki","Kattappana","Coffee","Other","13/07/2016","10800","10800","10800"
"Kerala","Idukki","Kattappana","Coffee","Other","14/07/2016","10800","10800","10800"
"Kerala","Idukki","Kattappana","Coffee","Other","15/07/2016","11500","11500","11500"
"Kerala","Idukki","Kattappana","Coffee","Other","16/07/2016","11500","11500","11500"
"Kerala","Idukki","Kattappana","Coffee","Other","18/07/2016","11500","11500","11500"
"Kerala","Idukki","Kattappana","Coffee","Other","19/07/2016","11800","11800","11800"
"Kerala","Idukki","Kattappana","Coffee","Other","20/07/2016","11500","11500","11500"
"Kerala","Idukki","Kattappana","Coffee","Other","21/07/2016","11500","11500","11500"
"Kerala","Idukki","Kattappana","Coffee","Other","22/07/2016","11500","11500","11500"
"Kerala","Idukki","Kattappana","Coffee","Other","24/07/2016","11500","11500","11500"
"Kerala","Idukki","Kattappana","Coffee","Other","25/07/2016","11500","11500","11500"
"Kerala","Idukki","Kattappana","Coffee","Other","26/07/2016","11500","11500","11500"
"Kerala","Idukki","Kattappana","Coffee","Other","27/07/2016","11500","11500","11500"
"Kerala","Idukki","Kattappana","Coffee","Other","28/07/2016","11500","11500","11500"
"Kerala","Idukki","Kattappana","Coffee","Other","29/07/2016","11500","11500","11500"
"Kerala","Idukki","Kattappana","Coffee","Other","30/07/2016","11500","11500","11500"
"Kerala","Idukki","Kattappana","Coffee","Other","01/08/2016","11500","11500","11500"
"Kerala","Idukki","Kattappana","Coffee","Other","02/08/2016","11800","11800","11800"
"Kerala","Idukki","Kattappana","Coffee","Other","03/08/2016","11800","11800","11800"
"Kerala","Idukki","Kattappana","Coffee","Other","04/08/2016","11800","11800","11800"
"Kerala","Idukki","Kattappana","Coffee","Other","05/08/2016","11800","11800","11800"
"Kerala","Idukki","Kattappana","Coffee","Other","06/08/2016","11800","11800","11800"
"Kerala","Idukki","Kattappana","Coffee","Other","08/08/2016","11500","11500","11500"
"Kerala","Idukki","Kattappana","Coffee","Other","09/08/2016","11800","11800","11800"
"Kerala","Idukki","Kattappana","Coffee","Other","10/08/2016","12000","12000","12000"
"Kerala","Idukki","Kattappana","Coffee","Other","11/08/2016","11800","11800","11800"
"Kerala","Idukki","Kattappana","Coffee","Other","12/08/2016","12000","12000","12000"
"Kerala","Idukki","Kattappana","Coffee","Other","16/08/2016","12000","12000","12000"
"Kerala","Idukki","Kattappana","Coffee","Other","17/08/2016","12000","12000","12000"
"Kerala","Idukki","Kattappana","Coffee","Other","18/08/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","19/08/2016","12000","12000","12000"
"Kerala","Idukki","Kattappana","Coffee","Other","20/08/2016","12000","12000","12000"
"Kerala","Idukki","Kattappana","Coffee","Other","22/08/2016","12000","12000","12000"
"Kerala","Idukki","Kattappana","Coffee","Other","23/08/2016","11800","11800","11800"
"Kerala","Idukki","Kattappana","Coffee","Other","24/08/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","25/08/2016","12200","12200","12200"
"Kerala","Idukki","Kattappana","Coffee","Other","26/08/2016","12400","12400","12400"
"Kerala","Idukki","Kattappana","Coffee","Other","27/08/2016","11400","11400","11400"
"Kerala","Idukki","Kattappana","Coffee","Other","29/08/2016","12000","12000","12000"
"Kerala","Idukki","Kattappana","Coffee","Other","30/08/2016","12400","12400","12400"
"Kerala","Idukki","Kattappana","Coffee","Other","31/08/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","01/09/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","05/09/2016","12000","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","06/09/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","07/09/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","10/09/2016","12000","12000","12000"
"Kerala","Idukki","Kattappana","Coffee","Other","12/09/2016","12000","12000","12000"
"Kerala","Idukki","Kattappana","Coffee","Other","13/09/2016","12000","12000","12000"
"Kerala","Idukki","Kattappana","Coffee","Other","17/09/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","20/09/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","21/09/2016","12400","12400","12400"
"Kerala","Idukki","Kattappana","Coffee","Other","22/09/2016","12400","12400","12400"
"Kerala","Idukki","Kattappana","Coffee","Other","23/09/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","24/09/2016","12400","12400","12400"
"Kerala","Idukki","Kattappana","Coffee","Other","26/09/2016","12300","12300","12300"
"Kerala","Idukki","Kattappana","Coffee","Other","27/09/2016","12400","12400","12400"
"Kerala","Idukki","Kattappana","Coffee","Other","28/09/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","29/09/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","30/09/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","01/10/2016","12000","12000","12000"
"Kerala","Idukki","Kattappana","Coffee","Other","06/10/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","07/10/2016","12400","12400","12400"
"Kerala","Idukki","Kattappana","Coffee","Other","10/10/2016","12000","12000","12000"
"Kerala","Idukki","Kattappana","Coffee","Other","11/10/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","12/10/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","14/10/2016","12600","12600","12600"
"Kerala","Idukki","Kattappana","Coffee","Other","17/10/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","18/10/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","20/10/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","22/10/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","24/10/2016","12400","12400","12400"
"Kerala","Idukki","Kattappana","Coffee","Other","25/10/2016","12800","12800","12800"
"Kerala","Idukki","Kattappana","Coffee","Other","26/10/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","27/10/2016","12800","12800","12800"
"Kerala","Idukki","Kattappana","Coffee","Other","28/10/2016","12800","12800","12800"
"Kerala","Idukki","Kattappana","Coffee","Other","29/10/2016","12800","12800","12800"
"Kerala","Idukki","Kattappana","Coffee","Other","31/10/2016","12800","12800","12800"
"Kerala","Idukki","Kattappana","Coffee","Other","01/11/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","02/11/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","04/11/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","05/11/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","07/11/2016","12600","12600","12600"
"Kerala","Idukki","Kattappana","Coffee","Other","08/11/2016","12700","12700","12700"
"Kerala","Idukki","Kattappana","Coffee","Other","09/11/2016","12800","12800","12800"
"Kerala","Idukki","Kattappana","Coffee","Other","12/11/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","14/11/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","15/11/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","16/11/2016","13500","13500","13500"
"Kerala","Idukki","Kattappana","Coffee","Other","17/11/2016","13500","13500","13500"
"Kerala","Idukki","Kattappana","Coffee","Other","18/11/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","19/11/2016","13500","13500","13500"
"Kerala","Idukki","Kattappana","Coffee","Other","21/11/2016","12800","12800","12800"
"Kerala","Idukki","Kattappana","Coffee","Other","22/11/2016","11800","11800","11800"
"Kerala","Idukki","Kattappana","Coffee","Other","23/11/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","24/11/2016","12000","12000","12000"
"Kerala","Idukki","Kattappana","Coffee","Other","25/11/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","26/11/2016","12000","12000","12000"
"Kerala","Idukki","Kattappana","Coffee","Other","28/11/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","29/11/2016","12700","12700","12700"
"Kerala","Idukki","Kattappana","Coffee","Other","30/11/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","01/12/2016","12000","12000","12000"
"Kerala","Idukki","Kattappana","Coffee","Other","02/12/2016","11800","11800","11800"
"Kerala","Idukki","Kattappana","Coffee","Other","03/12/2016","12000","12000","12000"
"Kerala","Idukki","Kattappana","Coffee","Other","06/12/2016","12000","12000","12000"
"Kerala","Idukki","Kattappana","Coffee","Other","07/12/2016","12400","12400","12400"
"Kerala","Idukki","Kattappana","Coffee","Other","08/12/2016","12500","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","09/12/2016","11700","11700","11700"
"Kerala","Idukki","Kattappana","Coffee","Other","10/12/2016","12000","12000","12000"
"Kerala","Idukki","Kattappana","Coffee","Other","12/12/2016","12200","12200","12200"
"Kerala","Idukki","Kattappana","Coffee","Other","13/12/2016","12800","12800","12800"
"Kerala","Idukki","Kattappana","Coffee","Other","14/12/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","15/12/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","16/12/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","17/12/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","19/12/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","20/12/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","21/12/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","22/12/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","23/12/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","24/12/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","26/12/2016","12800","12800","12800"
"Kerala","Idukki","Kattappana","Coffee","Other","27/12/2016","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","28/12/2016","13200","13200","13200"
"Kerala","Idukki","Kattappana","Coffee","Other","29/12/2016","12900","12900","12900"
"Kerala","Idukki","Nedumkandam","Coffee","Other","10/01/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","17/01/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","24/01/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","31/01/2016","10000","10000","10000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","07/02/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","14/02/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","21/02/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","28/02/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","29/02/2016","12000","12000","12000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","06/03/2016","9000","9000","9000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","20/03/2016","9000","9000","9000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","27/03/2016","9000","9000","9000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","10/04/2016","10000","10000","10000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","17/04/2016","10000","10000","10000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","24/04/2016","10000","10000","10000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","01/05/2016","10000","10000","10000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","08/05/2016","10000","10000","10000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","15/05/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","22/05/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","29/05/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","05/06/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","12/06/2016","10000","10000","10000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","19/06/2016","10000","10000","10000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","26/06/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","03/07/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","10/07/2016","10000","10000","10000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","17/07/2016","10000","10000","10000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","24/07/2016","10000","10000","10000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","31/07/2016","10000","10000","10000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","07/08/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","21/08/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","28/08/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","04/09/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","11/09/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","25/09/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","02/10/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","09/10/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","16/10/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","23/10/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","30/10/2016","11000","11500","11500"
"Kerala","Idukki","Nedumkandam","Coffee","Other","06/11/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","13/11/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","20/11/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","27/11/2016","11000","11000","11000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","04/12/2016","12500","12500","12500"
"Kerala","Idukki","Nedumkandam","Coffee","Other","11/12/2016","12500","12500","12500"
"Kerala","Idukki","Nedumkandam","Coffee","Other","18/12/2016","12500","12500","12500"
"Kerala","Idukki","Nedumkandam","Coffee","Other","25/12/2016","12000","12000","12000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","01/01/2016","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","05/01/2016","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","06/01/2016","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","07/01/2016","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","08/01/2016","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","09/01/2016","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","11/01/2016","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","12/01/2016","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","13/01/2016","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","14/01/2016","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","16/01/2016","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","18/01/2016","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","19/01/2016","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","20/01/2016","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","21/01/2016","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","22/01/2016","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","23/01/2016","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","25/01/2016","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","27/01/2016","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","29/01/2016","7000","8000","7500"
