"state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price"
"Kerala","Idukki","Adimali","Coffee","Other","01/08/2014","7500","8000","7700"
"Kerala","Idukki","Adimali","Coffee","Other","16/08/2014","7500","8000","7800"
"Kerala","Idukki","Adimali","Coffee","Other","19/08/2014","7500","8000","7700"
"Kerala","Idukki","Adimali","Coffee","Other","22/08/2014","7400","8000","7600"
"Kerala","Idukki","Adimali","Coffee","Other","26/08/2014","7400","7800","7600"
"Kerala","Idukki","Adimali","Coffee","Other","29/08/2014","7400","7800","7600"
"Kerala","Idukki","Adimali","Coffee","Other","05/09/2014","7400","7800","7600"
"Kerala","Idukki","Adimali","Coffee","Other","09/09/2014","7500","7800","7600"
"Kerala","Idukki","Adimali","Coffee","Other","12/09/2014","7500","7800","7600"
"Kerala","Idukki","Adimali","Coffee","Other","16/09/2014","7500","7800","7700"
"Kerala","Idukki","Adimali","Coffee","Other","19/09/2014","7500","7800","7700"
"Kerala","Idukki","Adimali","Coffee","Other","23/09/2014","7400","7800","7600"
"Kerala","Idukki","Adimali","Coffee","Other","26/09/2014","7400","7800","7600"
"Kerala","Idukki","Adimali","Coffee","Other","30/09/2014","7300","7600","7500"
"Kerala","Idukki","Adimali","Coffee","Other","10/10/2014","7300","7700","7500"
"Kerala","Idukki","Adimali","Coffee","Other","14/10/2014","7400","7900","7600"
"Kerala","Idukki","Adimali","Coffee","Other","17/10/2014","7400","7900","7500"
"Kerala","Idukki","Adimali","Coffee","Other","21/10/2014","7400","7900","7500"
"Kerala","Idukki","Adimali","Coffee","Other","24/10/2014","7400","7900","7500"
"Kerala","Idukki","Adimali","Coffee","Other","31/10/2014","7400","7800","7500"
"Kerala","Idukki","Adimali","Coffee","Other","04/11/2014","7400","7800","7600"
"Kerala","Idukki","Adimali","Coffee","Other","07/11/2014","7400","7800","7600"
"Kerala","Idukki","Adimali","Coffee","Other","14/11/2014","7000","7500","7300"
"Kerala","Idukki","Adimali","Coffee","Other","21/11/2014","7000","7500","7200"
"Kerala","Idukki","Adimali","Coffee","Other","25/11/2014","7000","7400","7200"
"Kerala","Idukki","Adimali","Coffee","Other","02/12/2014","7000","7500","7300"
"Kerala","Idukki","Adimali","Coffee","Other","05/12/2014","7100","7500","7300"
"Kerala","Idukki","Adimali","Coffee","Other","09/12/2014","7200","7700","7500"
"Kerala","Idukki","Adimali","Coffee","Other","12/12/2014","7100","7600","7300"
"Kerala","Idukki","Adimali","Coffee","Other","17/12/2014","6800","7600","7000"
"Kerala","Idukki","Adimali","Coffee","Other","19/12/2014","6700","7600","7100"
"Kerala","Idukki","Adimali","Coffee","Other","24/12/2014","6700","7600","7100"
"Kerala","Idukki","Adimali","Coffee","Other","26/12/2014","6600","7500","7100"
"Kerala","Idukki","Adimali","Coffee","Other","30/12/2014","6800","7400","7100"
"Kerala","Idukki","Adimali","Coffee","Other","06/01/2015","6700","7300","7000"
"Kerala","Idukki","Adimali","Coffee","Other","14/01/2015","6700","7600","7000"
"Kerala","Idukki","Adimali","Coffee","Other","16/01/2015","6500","8000","7200"
"Kerala","Idukki","Adimali","Coffee","Other","20/01/2015","6700","7900","7500"
"Kerala","Idukki","Adimali","Coffee","Other","28/01/2015","6500","7800","7000"
"Kerala","Idukki","Adimali","Coffee","Other","30/01/2015","6400","7600","6800"
"Kerala","Idukki","Adimali","Coffee","Other","03/02/2015","6200","7400","6500"
"Kerala","Idukki","Adimali","Coffee","Other","06/02/2015","6300","7500","6700"
"Kerala","Idukki","Kattappana","Coffee","Other","04/01/2014","10300","10300","10300"
"Kerala","Idukki","Kattappana","Coffee","Other","11/01/2014","10000","10000","10000"
"Kerala","Idukki","Kattappana","Coffee","Other","18/01/2014","10000","10000","10000"
"Kerala","Idukki","Kattappana","Coffee","Other","01/02/2014","10500","11000","10500"
"Kerala","Idukki","Kattappana","Coffee","Other","08/02/2014","11000","11000","11000"
"Kerala","Idukki","Kattappana","Coffee","Other","15/02/2014","11400","11400","11400"
"Kerala","Idukki","Kattappana","Coffee","Other","22/02/2014","11400","11400","11400"
"Kerala","Idukki","Kattappana","Coffee","Other","08/03/2014","13500","13500","13500"
"Kerala","Idukki","Kattappana","Coffee","Other","15/03/2014","14500","14500","14500"
"Kerala","Idukki","Kattappana","Coffee","Other","22/03/2014","12800","12800","12800"
"Kerala","Idukki","Kattappana","Coffee","Other","29/03/2014","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","12/04/2014","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","19/04/2014","13700","13700","13700"
"Kerala","Idukki","Kattappana","Coffee","Other","26/04/2014","13500","13500","13500"
"Kerala","Idukki","Kattappana","Coffee","Other","03/05/2014","13500","13500","13500"
"Kerala","Idukki","Kattappana","Coffee","Other","10/05/2014","14200","14200","14200"
"Kerala","Idukki","Kattappana","Coffee","Other","17/05/2014","14200","14200","14200"
"Kerala","Idukki","Kattappana","Coffee","Other","24/05/2014","14000","14000","14000"
"Kerala","Idukki","Kattappana","Coffee","Other","31/05/2014","13500","13500","13500"
"Kerala","Idukki","Kattappana","Coffee","Other","29/09/2014","14000","14000","14000"
"Kerala","Idukki","Kattappana","Coffee","Other","04/10/2014","13500","13500","13500"
"Kerala","Idukki","Kattappana","Coffee","Other","11/10/2014","13600","13600","13600"
"Kerala","Idukki","Kattappana","Coffee","Other","18/10/2014","13600","13600","13600"
"Kerala","Idukki","Kattappana","Coffee","Other","25/10/2014","13600","13600","13600"
"Kerala","Idukki","Kattappana","Coffee","Other","01/11/2014","13500","13500","13500"
"Kerala","Idukki","Kattappana","Coffee","Other","08/11/2014","13500","13500","13500"
"Kerala","Idukki","Kattappana","Coffee","Other","15/11/2014","13400","13700","13600"
"Kerala","Idukki","Kattappana","Coffee","Other","22/11/2014","13600","13600","13600"
"Kerala","Idukki","Kattappana","Coffee","Other","29/11/2014","13500","13600","13600"
"Kerala","Idukki","Kattappana","Coffee","Other","06/12/2014","13400","13700","13600"
"Kerala","Idukki","Kattappana","Coffee","Other","13/12/2014","13500","13600","13600"
"Kerala","Idukki","Kattappana","Coffee","Other","20/12/2014","13000","13000","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","03/01/2015","13600","13600","13600"
"Kerala","Idukki","Kattappana","Coffee","Other","17/01/2015","12000","12500","12500"
"Kerala","Idukki","Kattappana","Coffee","Other","24/01/2015","13800","14200","14000"
"Kerala","Idukki","Kattappana","Coffee","Other","31/01/2015","12500","13500","13000"
"Kerala","Idukki","Kattappana","Coffee","Other","07/02/2015","12500","12500","12500"
"Kerala","Idukki","Nedumkandam","Coffee","Other","02/02/2014","5000","5500","5250"
"Kerala","Idukki","Nedumkandam","Coffee","Other","09/02/2014","5000","5500","5250"
"Kerala","Idukki","Nedumkandam","Coffee","Other","16/02/2014","5100","5700","5400"
"Kerala","Idukki","Nedumkandam","Coffee","Other","06/04/2014","13500","14000","13500"
"Kerala","Idukki","Nedumkandam","Coffee","Other","13/04/2014","13800","14000","13800"
"Kerala","Idukki","Nedumkandam","Coffee","Other","20/04/2014","13800","14000","13800"
"Kerala","Idukki","Nedumkandam","Coffee","Other","27/04/2014","13800","14000","14000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","04/05/2014","13800","14000","14000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","25/05/2014","13500","14000","13500"
"Kerala","Idukki","Nedumkandam","Coffee","Other","08/06/2014","13000","13000","13000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","15/06/2014","13000","13000","13000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","22/06/2014","13000","13000","13000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","29/06/2014","13000","13000","13000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","06/07/2014","13000","13000","13000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","20/07/2014","13000","13000","13000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","21/07/2014","13000","13000","13000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","27/07/2014","13000","13000","13000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","03/08/2014","13000","13000","13000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","05/08/2014","13000","13000","13000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","17/08/2014","14000","14000","14000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","24/08/2014","14000","14000","14000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","31/08/2014","14000","14000","14000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","16/11/2014","12000","13500","13000"
"Kerala","Idukki","Nedumkandam","Coffee","Other","14/12/2014","11000","13500","12000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","01/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","02/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","03/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","04/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","06/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","07/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","08/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","09/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","10/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","11/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","13/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","15/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","16/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","17/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","18/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","20/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","21/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","22/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","23/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","24/01/2014","5700","6700","6200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","25/01/2014","5800","6800","6300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","27/01/2014","5800","6800","6300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","28/01/2014","5800","6800","6300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","30/01/2014","5800","6800","6300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","31/01/2014","5800","6800","6300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","01/02/2014","5800","6800","6300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","03/02/2014","5800","6800","6300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","04/02/2014","5800","6800","6300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","05/02/2014","5800","6800","6300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","06/02/2014","5800","6800","6300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","07/02/2014","5800","6800","6300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","08/02/2014","5900","6900","6400"
"Kerala","Idukki","Thodupuzha","Coffee","Other","10/02/2014","5900","6900","6400"
"Kerala","Idukki","Thodupuzha","Coffee","Other","11/02/2014","5900","6900","6400"
"Kerala","Idukki","Thodupuzha","Coffee","Other","12/02/2014","5900","6900","6400"
"Kerala","Idukki","Thodupuzha","Coffee","Other","13/02/2014","5900","6900","6400"
"Kerala","Idukki","Thodupuzha","Coffee","Other","14/02/2014","5900","6900","6400"
"Kerala","Idukki","Thodupuzha","Coffee","Other","15/02/2014","6100","7100","6600"
"Kerala","Idukki","Thodupuzha","Coffee","Other","17/02/2014","6100","7100","6600"
"Kerala","Idukki","Thodupuzha","Coffee","Other","18/02/2014","6100","7100","6600"
"Kerala","Idukki","Thodupuzha","Coffee","Other","19/02/2014","6100","7100","6600"
"Kerala","Idukki","Thodupuzha","Coffee","Other","20/02/2014","6100","7100","6600"
"Kerala","Idukki","Thodupuzha","Coffee","Other","21/02/2014","6100","7100","6600"
"Kerala","Idukki","Thodupuzha","Coffee","Other","22/02/2014","6500","7500","7000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","24/02/2014","6500","7500","7000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","25/02/2014","6500","7500","7000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","26/02/2014","6800","7800","7300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","28/02/2014","6800","7800","7300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","03/03/2014","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","04/03/2014","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","05/03/2014","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","06/03/2014","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","07/03/2014","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","08/03/2014","7300","8300","7800"
"Kerala","Idukki","Thodupuzha","Coffee","Other","10/03/2014","7300","8300","7800"
"Kerala","Idukki","Thodupuzha","Coffee","Other","11/03/2014","7300","8300","7800"
"Kerala","Idukki","Thodupuzha","Coffee","Other","12/03/2014","7300","8300","7800"
"Kerala","Idukki","Thodupuzha","Coffee","Other","13/03/2014","7300","8300","7800"
"Kerala","Idukki","Thodupuzha","Coffee","Other","14/03/2014","7300","8300","7800"
"Kerala","Idukki","Thodupuzha","Coffee","Other","15/03/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","17/03/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","18/03/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","19/03/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","20/03/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","21/03/2014","7200","8200","7700"
"Kerala","Idukki","Thodupuzha","Coffee","Other","22/03/2014","6900","7900","7400"
"Kerala","Idukki","Thodupuzha","Coffee","Other","24/03/2014","6900","7900","7400"
"Kerala","Idukki","Thodupuzha","Coffee","Other","25/03/2014","6900","7900","7400"
"Kerala","Idukki","Thodupuzha","Coffee","Other","26/03/2014","6700","7700","7200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","27/03/2014","6700","7700","7200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","28/03/2014","6700","7700","7200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","29/03/2014","6500","7500","7000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","31/03/2014","6500","7500","7000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","01/04/2014","6500","7500","7000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","04/04/2014","6700","7700","7200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","05/04/2014","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","07/04/2014","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","08/04/2014","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","09/04/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","11/04/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","12/04/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","16/04/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","17/04/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","19/04/2014","7700","8700","8200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","21/04/2014","7700","8700","8200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","22/04/2014","7700","8700","8200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","23/04/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","25/04/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","26/04/2014","7700","8700","8200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","28/04/2014","7700","8700","8200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","29/04/2014","7700","8700","8200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","30/04/2014","7700","8700","8200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","02/05/2014","7700","8700","8200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","03/05/2014","7700","8700","8200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","05/05/2014","7700","8700","8200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","06/05/2014","7700","8700","8200"
"Kerala","Idukki","Thodupuzha","Coffee","Other","07/05/2014","7800","8800","8300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","09/05/2014","7800","8800","8300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","10/05/2014","7800","8800","8300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","12/05/2014","7800","8800","8300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","13/05/2014","7800","8800","8300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","14/05/2014","7800","8800","8300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","15/05/2014","7800","8800","8300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","16/05/2014","7800","8800","8300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","17/05/2014","7800","8800","8300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","19/05/2014","7800","8800","8300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","20/05/2014","7800","8800","8300"
"Kerala","Idukki","Thodupuzha","Coffee","Other","21/05/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","22/05/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","23/05/2014","6000","7000","6500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","24/05/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","26/05/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","27/05/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","28/05/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","29/05/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","30/05/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","31/05/2014","6500","7500","7000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","02/06/2014","6500","7500","7000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","03/06/2014","6500","7500","7000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","04/06/2014","6500","7500","7000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","05/06/2014","6500","7500","7000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","06/06/2014","6500","7500","7000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","07/06/2014","6500","7500","7000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","09/06/2014","6500","7500","7000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","10/06/2014","6500","7500","7000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","11/06/2014","6500","7500","7000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","12/06/2014","6500","7500","7000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","13/06/2014","6500","7500","7000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","14/06/2014","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","16/06/2014","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","17/06/2014","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","18/06/2014","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","19/06/2014","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","20/06/2014","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","21/06/2014","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","23/06/2014","7000","8000","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","24/06/2014","7000","8500","7500"
"Kerala","Idukki","Thodupuzha","Coffee","Other","25/06/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","26/06/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","27/06/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","28/06/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","30/06/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","01/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","02/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","03/07/2014","4500","5500","5000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","04/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","05/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","07/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","08/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","09/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","10/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","11/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","12/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","14/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","15/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","16/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","17/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","18/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","19/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","21/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","22/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","23/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","24/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","25/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","26/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","30/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","31/07/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","01/08/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","02/08/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","04/08/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","05/08/2014","7500","8500","8000"
"Kerala","Idukki","Thodupuzha","Coffee","Other","06/08/2014","7500","8500","8000"
